# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
151 1500 251 0.000242725 4.04265e-05 -8.93219e-05
152 1510 250 0.000243882 3.44525e-05 -9.69653e-05
153 1520 249 0.000236401 2.56829e-05 -9.15056e-05
154 1530 248 0.000224707 2.09323e-05 -7.09642e-05
155 1540 247 0.000211097 2.6075e-05 -3.76982e-05
156 1550 246 0.000195193 3.94904e-05 3.04989e-06
157 1560 245 0.000175736 5.09897e-05 4.5171e-05
158 1570 244 0.0001552 5.5785e-05 8.02407e-05
159 1580 243 0.000137003 6.22613e-05 0.000101077
160 1590 242 0.000120462 7.86173e-05 0.000109327
161 1600 241 0.000103787 9.88033e-05 0.000111012
162 1610 240 8.83213e-05 0.000112132 0.000109444
163 1620 239 7.697e-05 0.000117083 0.000106127
164 1630 238 6.88768e-05 0.000121529 0.000102284
165 1640 237 5.95976e-05 0.000133008 9.80256e-05
166 1650 236 5.03971e-05 0.000150659 9.07393e-05
167 1660 235 4.37563e-05 0.000165734 7.84173e-05
168 1670 234 3.76398e-05 0.000169756 6.49587e-05
169 1680 233 3.79048e-05 0.000165356 5.75215e-05
170 1690 232 4.97759e-05 0.000160843 6.05044e-05
171 1700 231 6.44666e-05 0.000157061 7.33827e-05
172 1710 230 6.8538e-05 0.000146876 8.97322e-05
173 1720 229 5.75757e-05 0.000127357 0.000101914
174 1730 228 3.40207e-05 0.000103329 0.000110005
175 1740 227 6.77576e-06 7.94313e-05 0.00011999
176 1750 226 -1.60774e-05 6.2348e-05 0.000132914
177 1760 225 -3.8301e-05 6.12993e-05 0.000141899
178 1770 224 -6.7433e-05 7.61706e-05 0.000139332
179 1780 223 -0.00010017 9.58393e-05 0.000121943
180 1790 222 -0.000122691 0.00010882 9.07205e-05
181 1800 221 -0.000124122 0.000111052 4.90902e-05
182 1810 220 -0.000105536 0.000103403 -3.89469e-07
183 1820 219 -7.40888e-05 8.93203e-05 -5.60635e-05
184 1830 218 -3.81889e-05 7.53438e-05 -0.000113414
185 1840 217 -7.14715e-06 6.61417e-05 -0.000163592
186 1850 216 8.63358e-06 5.71064e-05 -0.000197827
187 1860 215 5.65791e-06 3.92077e-05 -0.000215726
188 1870 214 -1.1516e-05 1.25323e-05 -0.000229186
189 1880 213 -3.05859e-05 -1.40086e-05 -0.000250126
190 1890 212 -4.03812e-05 -3.44936e-05 -0.000274843
191 1900 211 -4.17847e-05 -4.76889e-05 -0.000287196
192 1910 210 -4.70868e-05 -4.88213e-05 -0.000276922
193 1920 209 -6.81855e-05 -3.39815e-05 -0.000251244
194 1930 208 -0.000106648 -1.10666e-05 -0.000227196
195 1940 207 -0.000148221 8.29225e-06 -0.000214454
196 1950 206 -0.000170203 2.15629e-05 -0.000207871
197 1960 205 -0.000166496 3.27186e-05 -0.000194576
198 1970 204 -0.000154666 4.47269e-05 -0.000168613
199 1980 203 -0.000154617 5.88547e-05 -0.00013964
200 1990 202 -0.000167482 7.14104e-05 -0.000120296
6000 200
1 0 601 0.00071404 0.000877326 0.000819208
2 10 600 0.000662806 0.000830733 0.000768808
3 20 599 0.00055388 0.000730677 0.000658584
4 30 598 0.000454985 0.000644049 0.00055552
5 40 597 0.000392298 0.000591224 0.000487899
6 50 596 0.000352419 0.000552814 0.000441622
7 60 595 0.000315482 0.000510988 0.0003943
8 70 594 0.000276081 0.000466339 0.000339083
9 80 593 0.00024087 0.000428067 0.000283805
10 90 592 0.000214763 0.000399399 0.000238026
11 100 591 0.000196719 0.000372853 0.000204441
12 110 590 0.000182544 0.000340159 0.00017923
13 120 589 0.000170079 0.000303354 0.000158777
14 130 588 0.000160737 0.000271165 0.00014057
15 140 587 0.000152818 0.000246905 0.000123675
16 150 586 0.000141531 0.000226906 0.000111588
17 160 585 0.000125953 0.000208754 0.000109157
18 170 584 0.000110583 0.000193757 0.000114833
19 180 583 0.0001008 0.000181459 0.000119433
20 190 582 9.63038e-05 0.000169568 0.000114874
21 200 581 9.08927e-05 0.00015783 0.000101385
22 210 580 7.75778e-05 0.000146756 8.52276e-05
23 220 579 5.42177e-05 0.000137158 6.96616e-05
24 230 578 2.35917e-05 0.000130887 5.20717e-05
25 240 577 -8.41527e-06 0.000128266 2.99375e-05
26 250 576 -3.66827e-05 0.000125743 4.10772e-06
27 260 575 -5.97295e-05 0.000119381 -2.32237e-05
28 270 574 -7.72432e-05 0.000111272 -4.87729e-05
29 280 573 -8.76461e-05 0.00010756 -6.68663e-05
30 290 572 -8.99611e-05 0.000109433 -7.21588e-05
31 300 571 -8.78507e-05 0.000110981 -6.546e-05
32 310 570 -8.84534e-05 0.000107153 -5.32043e-05
33 320 569 -9.50184e-05 0.000100648 -4.20711e-05
34 330 568 -0.00010269 9.97381e-05 -3.41491e-05
35 340 567 -0.000104196 0.000110101 -2.57668e-05
36 350 566 -9.96464e-05 0.000128533 -1.23976e-05
37 360 565 -9.55621e-05 0.000146532 3.49128e-06
38 370 564 -9.65792e-05 0.000159947 1.5391e-05
39 380 563 -0.000103022 0.000170429 2.19603e-05
40 390 562 -0.000111893 0.000179075 2.8205e-05
41 400 561 -0.000119636 0.000182597 3.63294e-05
42 410 560 -0.00012455 0.000177996 4.31022e-05
43 420 559 -0.000127504 0.000170808 4.55464e-05
44 430 558 -0.00012942 0.000169612 4.55327e-05
45 440 557 -0.000130325 0.000174263 4.75016e-05
46 450 556 -0.000130406 0.000178635 5.44803e-05
47 460 555 -0.000131961 0.000182214 6.56597e-05
48 470 554 -0.00013964 0.000188862 7.86173e-05
49 480 553 -0.000153464 0.000197663 9.03379e-05
50 490 552 -0.000164352 0.000204656 9.64984e-05
51 500 551 -0.000160503 0.000207819 9.46677e-05
52 510 550 -0.000137395 0.000206706 8.59133e-05
53 520 549 -0.000102918 0.0002003 7.4007e-05
54 530 548 -7.17925e-05 0.000188324 6.52238e-05
55 540 547 -5.51186e-05 0.000171517 6.43814e-05
56 550 546 -5.03693e-05 0.000151017 7.00083e-05
57 560 545 -4.70998e-05 0.000131607 7.63982e-05
58 570 544 -4.01262e-05 0.000119282 7.9635e-05
59 580 543 -3.13854e-05 0.000113067 7.91169e-05
60 590 542 -2.71818e-05 0.000107449 7.66404e-05
61 600 541 -3.3819e-05 0.000102599 7.47932e-05
62 610 540 -5.07279e-05 0.000103714 7.48265e-05
63 620 539 -7.0123e-05 0.000111424 7.43681e-05
64 630 538 -8.14192e-05 0.000119285 6.88763e-05
65 640 537 -7.82573e-05 0.000121404 5.71383e-05
66 650 536 -6.28678e-05 0.000117493 4.22288e-05
67 660 535 -4.18203e-05 0.000110368 2.76522e-05
68 670 534 -1.93456e-05 0.000102884 1.42595e-05
69 680 533 5.5109e-06 9.67746e-05 -3.78961e-07
70 690 532 3.33653e-05 9.13122e-05 -1.91772e-05
71 700 531 6.02972e-05 8.70686e-05 -4.2173e-05
72 710 530 8.35164e-05 8.65825e-05 -6.74781e-05
73 720 529 0.000104424 8.74187e-05 -9.36555e-05
74 730 528 0.000123249 8.26365e-05 -0.000120549
75 740 527 0.000136927 7.01682e-05 -0.000147434
76 750 526 0.000141866 5.57581e-05 -0.000170432
77 760 525 0.000138841 4.4335e-05 -0.000185182
78 770 524 0.000132968 3.51399e-05 -0.000190784
79 780 523 0.000128089 2.43292e-05 -0.000189775
80 790 522 0.000123734 8.25622e-06 -0.000183953
81 800 521 0.000118443 -1.21961e-05 -0.000174855
82 810 520 0.000110349 -2.85953e-05 -0.000166009
83 820 519 9.82454e-05 -3.24552e-05 -0.000159813
84 830 518 8.43744e-05 -2.58895e-05 -0.000153789
85 840 517 7.23311e-05 -1.76722e-05 -0.000142391
86 850 516 6.52961e-05 -1.07385e-05 -0.000123072
87 860 515 6.57717e-05 -3.20734e-06 -9.95401e-05
88 870 514 7.46444e-05 1.70397e-06 -8.14863e-05
89 880 513 8.92499e-05 -3.19151e-07 -7.80367e-05
90 890 512 0.000104929 -4.90028e-06 -8.7779e-05
91 900 511 0.000118533 -2.96211e-06 -0.000100557
92 910 510 0.000127954 8.45086e-06 -0.000108282
93 920 509 0.000131099 2.29564e-05 -0.000108426
94 930 508 0.000129129 3.19226e-05 -0.000104141
95 940 507 0.000126513 3.3692e-05 -0.000100251
96 950 506 0.000126318 3.37666e-05 -9.65806e-05
97 960 505 0.000129263 3.78655e-05 -8.78037e-05
98 970 504 0.000134746 4.69353e-05 -6.96066e-05
99 980 503 0.000139354 5.72651e-05 -4.43844e-05
100 990 502 0.000138001 6.46424e-05 -2.02917e-05
101 1000 501 0.000124235 6.90503e-05 -3.94366e-06
102 1010 500 9.48337e-05 7.35319e-05 5.52126e-06
103 1020 499 5.85453e-05 7.81678e-05 1.58329e-05
104 1030 498 3.09744e-05 7.98654e-05 3.33108e-05
105 1040 497 2.03903e-05 7.74014e-05 5.68535e-05
106 1050 496 2.04952e-05 7.48546e-05 8.20019e-05
107 1060 495 1.92858e-05 7.76181e-05 0.000103442
108 1070 494 1.18593e-05 8.43825e-05 0.000114781
109 1080 493 2.83222e-06 8.75669e-05 0.000113415
110 1090 492 7.55096e-08 8.24459e-05 0.000105825
111 1100 491 6.44309e-06 7.27488e-05 0.00010021
112 1110 490 1.76013e-05 6.55613e-05 9.56245e-05
113 1120 489 2.46019e-05 6.42609e-05 8.81332e-05
114 1130 488 2.13346e-05 6.71179e-05 7.96401e-05
115 1140 487 1.20138e-05 7.00088e-05 7.43345e-05
116 1150 486 6.25716e-06 6.73544e-05 7.47723e-05
117 1160 485 5.88744e-06 5.33819e-05 7.96267e-05
118 1170 484 4.09582e-06 2.89537e-05 8.37963e-05
119 1180 483 -6.31239e-06 3.42464e-06 8.45905e-05
120 1190 482 -2.59758e-05 -1.58824e-05 8.3927e-05
121 1200 481 -4.68782e-05 -3.00782e-05 8.23951e-05
122 1210 480 -5.98392e-05 -4.18285e-05 7.73358e-05
123 1220 479 -6.1168e-05 -5.0389e-05 6.69169e-05
124 1230 478 -5.25858e-05 -5.55259e-05 5.1877e-05
125 1240 477 -3.57463e-05 -6.00629e-05 3.43789e-05
126 1250 476 -1.07282e-05 -6.46597e-05 1.64271e-05
127 1260 475 1.67398e-05 -6.79227e-05 -3.9335e-07
128 1270 474 3.57972e-05 -7.22156e-05 -1.47958e-05
129 1280 473 4.28717e-05 -7.93171e-05 -2.71345e-05
130 1290 472 4.45433e-05 -8.64239e-05 -4.18194e-05
131 1300 471 4.78358e-05 -9.31385e-05 -6.34632e-05
132 1310 470 5.1556e-05 -0.000103326 -9.11475e-05
133 1320 469 4.87249e-05 -0.000117832 -0.000117952
134 1330 468 3.88985e-05 -0.00013066 -0.000137931
135 1340 467 3.20423e-05 -0.000134931 -0.000149476
136 1350 466 3.56523e-05 -0.000129003 -0.00015376
137 1360 465 4.60508e-05 -0.000115649 -0.000153411
138 1370 464 5.23415e-05 -9.95268e-05 -0.000151372
139 1380 463 4.93273e-05 -8.56213e-05 -0.000147806
140 1390 462 4.10879e-05 -7.62184e-05 -0.000143521
141 1400 461 3.34138e-05 -6.91097e-05 -0.000140893
142 1410 460 2.9725e-05 -6.09153e-05 -0.000140327
143 1420 459 3.2627e-05 -5.12391e-05 -0.000140452
144 1430 458 4.29937e-05 -3.95625e-05 -0.000141483
145 1440 457 5.8782e-05 -2.38965e-05 -0.000144992
146 1450 456 7.55717e-05 -6.58811e-06 -0.000150259
147 1460 455 8.96955e-05 8.46081e-06 -0.000152992
148 1470 454 9.93201e-05 2.18823e-05 -0.000149365
149 1480 453 0.000106957 3.39463e-05 -0.000139681
150 1490 452 0.000116569 4.03074e-05 -0.00012742
151 1500 451 0.000127171 3.79244e-05 -0.000114959
152 1510 450 0.000134513 2.98915e-05 -9.94965e-05
153 1520 449 0.000135783 2.24899e-05 -7.86852e-05
154 1530 448 0.000131624 2.14809e-05 -5.42962e-05
155 1540 447 0.000125041 2.96447e-05 -2.77023e-05
156 1550 446 0.000117743 4.2012e-05 2.71446e-06
157 1560 445 0.000109591 4.78431e-05 3.78565e-05
158 1570 444 0.000102618 4.33288e-05 7.42769e-05
159 1580 443 9.91136e-05 3.52117e-05 0.000105877
160 1590 442 9.8078e-05 2.99092e-05 0.000128727
161 1600 441 9.8333e-05 2.62906e-05 0.00014222
162 1610 440 0.000101108 2.20189e-05 0.0001485
163 1620 439 0.000107008 1.82648e-05 0.000150355
164 1630 438 0.000112043 1.86521e-05 0.00014936
165 1640 437 0.000110198 2.6052e-05 0.00014606
166 1650 436 0.000102411 3.79e-05 0.00014032
167 1660 435 9.35704e-05 4.53985e-05 0.000133623
168 1670 434 8.531e-05 4.08757e-05 0.000130524
169 1680 433 8.1302e-05 2.76468e-05 0.000135097
170 1690 432 8.39577e-05 1.62333e-05 0.000147556
171 1700 431 8.83398e-05 1.17045e-05 0.000165451
172 1710 430 8.69878e-05 8.59511e-06 0.000183886
173 1720 429 7.69458e-05 -1.46375e-06 0.000198916
174 1730 428 5.85921e-05 -1.97868e-05 0.00021209
175 1740 427 3.60074e-05 -3.91786e-05 0.000226146
176 1750 426 1.37732e-05 -4.96758e-05 0.000237306
177 1760 425 -8.90269e-06 -4.66084e-05 0.000238197
178 1770 424 -3.41861e-05 -3.40953e-05 0.000226102
179 1780 423 -6.0092e-05 -1.94473e-05 0.000204131
180 1790 422 -8.10402e-05 -7.47743e-06 0.000176782
181 1800 421 -9.1388e-05 7.92121e-07 0.000147342
182 1810 420 -8.97775e-05 5.67591e-06 0.00011442
183 1820 419 -7.90009e-05 7.40129e-06 7.56682e-05
184 1830 418 -6.23289e-05 8.71399e-06 3.4703e-05
185 1840 417 -4.2623e-05 1.38696e-05 1.22473e-07
186 1850 416 -2.68782e-05 2.18076e-05 -2.22353e-05
187 1860 415 -2.24425e-05 2.56679e-05 -3.67947e-05
188 1870 414 -3.02622e-05 2.14406e-05 -5.51597e-05
189 1880 413 -4.16629e-05 1.24709e-05 -8.36278e-05
190 1890 412 -4.64878e-05 3.85218e-06 -0.000114657
191 1900 411 -4.39124e-05 -3.21361e-06 -0.000133592
192 1910 410 -4.1903e-05 -8.60566e-06 -0.00013292
193 1920 409 -4.77045e-05 -1.19958e-05 -0.000117716
194 1930 408 -6.32988e-05 -1.57803e-05 -9.79181e-05
195 1940 407 -8.39268e-05 -2.26626e-05 -8.17376e-05
196 1950 406 -9.92155e-05 -3.26374e-05 -7.29211e-05
197 1960 405 -0.000103488 -4.49502e-05 -6.91241e-05
198 1970 404 -0.00010119 -5.78402e-05 -6.57365e-05
199 1980 403 -0.000100236 -6.61522e-05 -6.36064e-05
200 1990 402 -0.000103822 -6.75189e-05 -6.61968e-05
8000 200
1 0 801 0.000676025 0.000833306 0.00088451
2 10 800 0.000624309 0.000789759 0.000836005
3 20 799 0.00051484 0.000696975 0.000727865
4 30 798 0.000418639 0.000618234 0.000626246
5 40 797 0.000362333 0.000573335 0.000559045
6 50 796 0.000328841 0.000543097 0.000514744
7 60 795 0.000294041 0.00050793 0.000473616
8 70 794 0.000251238 0.000466666 0.000426965
9 80 793 0.000209248 0.000429582 0.000377978
10 90 792 0.00017703 0.000402311 0.000332391
11 100 791 0.000155346 0.000377974 0.00029195
12 110 790 0.000138749 0.000346796 0.000255054
13 120 789 0.000123727 0.000309551 0.000219979
14 130 788 0.00011107 0.000276279 0.000186107
15 140 787 9.95004e-05 0.000253838 0.000156275
16 150 786 8.45613e-05 0.000239815 0.000136775
17 160 785 6.45223e-05 0.000228112 0.000130926
18 170 784 4.34738e-05 0.000215788 0.000132954
19 180 783 2.77494e-05 0.000202974 0.000131565
20 190 782 1.95986e-05 0.000191582 0.000119548
21 200 781 1.53379e-05 0.000183587 9.93904e-05
22 210 780 8.56471e-06 0.000177716 7.93113e-05
23 220 779 -4.69252e-06 0.000171022 6.41589e-05
24 230 778 -2.41031e-05 0.000163021 5.12052e-05
25 240 777 -4.4519e-05 0.000155424 3.57276e-05
26 250 776 -5.99682e-05 0.0001484 1.71172e-05
27 260 775 -6.91514e-05 0.000139795 -1.50378e-06
28 270 774 -7.43042e-05 0.000129489 -1.63689e-05
29 280 773 -7.60839e-05 0.000120477 -2.51352e-05
30 290 772 -7.2325e-05 0.000114067 -2.86531e-05
31 300 771 -6.36583e-05 0.000107535 -3.00838e-05
32 310 770 -5.60041e-05 9.85038e-05 -3.16141e-05
33 320 769 -5.41035e-05 8.93798e-05 -3.36978e-05
34 330 768 -5.60606e-05 8.53626e-05 -3.6093e-05
35 340 767 -5.59704e-05 8.88841e-05 -3.62537e-05
36 350 766 -5.11253e-05 9.6528e-05 -3.22584e-05
37 360 765 -4.39775e-05 0.000102619 -2.82234e-05
38 370 764 -3.84424e-05 0.00010649 -2.89638e-05
39 380 763 -3.71734e-05 0.000111677 -3.20416e-05
40 390 762 -3.95144e-05 0.000118637 -3.15597e-05
41 400 761 -4.33998e-05 0.000122306 -2.77673e-05
42 410 760 -4.80632e-05 0.00011863 -2.74498e-05
43 420 759 -5.34378e-05 0.000112264 -3.49364e-05
44 430 758 -5.80267e-05 0.00011068 -4.57032e-05
45 440 757 -6.07224e-05 0.000113257 -5.00721e-05
46 450 756 -6.31887e-05 0.000113312 -4.36549e-05
47 460 755 -6.96164e-05 0.00010953 -3.11212e-05
48 470 754 -8.47706e-05 0.000107669 -1.91039e-05
49 480 753 -0.000107497 0.000111021 -1.02088e-05
50 490 752 -0.000128011 0.000116891 -4.94896e-06
51 500 751 -0.000135439 0.000119709 -4.58143e-06
52 510 750 -0.000126756 0.000115154 -9.54044e-06
53 520 749 -0.000108358 0.000102494 -1.83013e-05
54 530 748 -9.0235e-05 8.4942e-05 -2.68884e-05
55 540 747 -7.97556e-05 6.65842e-05 -3.00154e-05
56 550 746 -7.57282e-05 4.92851e-05 -2.60907e-05
57 560 745 -7.13836e-05 3.45601e-05 -1.80719e-05
58 570 744 -6.30696e-05 2.45694e-05 -8.65371e-06
59 580 743 -5.23619e-05 1.88405e-05 2.74899e-07
60 590 742 -4.40778e-05 1.50366e-05 6.81749e-06
61 600 741 -4.29579e-05 1.33998e-05 9.77711e-06
62 610 740 -4.93759e-05 1.52955e-05 8.97979e-06
63 620 739 -5.93922e-05 1.86242e-05 4.54116e-06
64 630 738 -6.61597e-05 1.93658e-05 -2.69568e-06
65 640 737 -6.34426e-05 1.7691e-05 -1.03169e-05
66 650 736 -5.01071e-05 1.71318e-05 -1.54147e-05
67 660 735 -3.0318e-05 1.83746e-05 -1.74841e-05
68 670 734 -9.36047e-06 1.87653e-05 -1.8688e-05
69 680 733 1.16231e-05 1.68301e-05 -2.26271e-05
70 690 732 3.41648e-05 1.35447e-05 -3.23636e-05
71 700 731 5.75721e-05 1.1929e-05 -4.86104e-05
72 710 730 7.92962e-05 1.34008e-05 -6.92026e-05
73 720 729 9.75183e-05 1.41103e-05 -9.04057e-05
74 730 728 0.000110795 9.35022e-06 -0.00010944
75 740 727 0.000118228 3.22734e-07 -0.000125085
76 750 726 0.000120283 -7.29345e-06 -0.000136121
77 760 725 0.000119091 -1.06921e-05 -0.000141646
78 770 724 0.000116239 -1.13918e-05 -0.000143337
79 780 723 0.000111974 -1.25432e-05 -0.000144213
80 790 722 0.000108276 -1.76108e-05 -0.000144583
81 800 721 0.000108574 -2.73834e-05 -0.000142648
82 810 720 0.000111044 -3.64674e-05 -0.000138007
83 820 719 0.000109296 -3.79661e-05 -0.000131923
84 830 718 0.000101035 -3.18381e-05 -0.000125148
85 840 717 8.98399e-05 -2.32095e-05 -0.000116014
86 850 716 8.08055e-05 -1.46564e-05 -0.000102507
87 860 715 7.62732e-05 -6.66403e-06 -8.61308e-05
88 870 714 7.57742e-05 -2.0403e-06 -7.29229e-05
89 880 713 7.82504e-05 -2.4227e-06 -6.84905e-05
90 890 712 8.35184e-05 -3.82022e-06 -7.23752e-05
91 900 711 9.13368e-05 -3.4031e-07 -7.91471e-05
92 910 710 9.85092e-05 8.87e-06 -8.39576e-05
93 920 709 9.92295e-05 1.87653e-05 -8.50124e-05
94 930 708 9.18427e-05 2.43533e-05 -8.42618e-05
95 940 707 8.22393e-05 2.66065e-05 -8.46484e-05
96 950 706 7.78318e-05 3.02009e-05 -8.59694e-05
97 960 705 8.10759e-05 3.73119e-05 -8.37382e-05
98 970 704 8.86761e-05 4.58582e-05 -7.37627e-05
99 980 703 9.41907e-05 5.22502e-05 -5.80241e-05
100 990 702 9.20718e-05 5.54414e-05 -4.32504e-05
101 1000 701 7.90413e-05 5.83713e-05 -3.41329e-05
102 1010 700 5.61639e-05 6.35749e-05 -2.91745e-05
103 1020 699 3.18483e-05 6.82408e-05 -2.37365e-05
104 1030 698 1.65728e-05 6.7774e-05 -1.48986e-05
105 1040 697 1.34838e-05 6.26458e-05 -1.97e-06
106 1050 696 1.49369e-05 5.87474e-05 1.46726e-05
107 1060 695 1.11909e-05 6.01656e-05 3.32921e-05
108 1070 694 3.33785e-07 6.34456e-05 4.96407e-05
109 1080 693 -1.18426e-05 6.17468e-05 5.86574e-05
110 1090 692 -1.82714e-05 5.33002e-05 5.95955e-05
111 1100 691 -1.5879e-05 4.37879e-05 5.57692e-05
112 1110 690 -6.86043e-06 3.89431e-05 4.97759e-05
113 1120 689 1.69164e-06 3.83027e-05 4.32205e-05
114 1130 688 3.09411e-06 3.76757e-05 3.73913e-05
115 1140 687 -1.98786e-06 3.47299e-05 3.30997e-05
116 1150 686 -7.49073e-06 2.91644e-05 3.10025e-05
117 1160 685 -9.0736e-06 2.03243e-05 3.07586e-05
118 1170 684 -6.60163e-06 9.9054e-06 3.0221e-05
119 1180 683 -5.22926e-06 2.30006e-06 2.7736e-05
120 1190 682 -1.2017e-05 -1.87478e-06 2.35423e-05
121 1200 681 -2.62933e-05 -7.43352e-06 1.75695e-05
122 1210 680 -3.90428e-05 -1.7231e-05 7.15062e-06
123 1220 679 -4.22285e-05 -2.80691e-05 -1.03418e-05
124 1230 678 -3.50633e-05 -3.55744e-05 -3.27371e-05
125 1240 677 -2.10612e-05 -3.98915e-05 -5.45665e-05
126 1250 676 -4.13907e-06 -4.30069e-05 -7.34415e-05
127 1260 675 1.049e-05 -4.61798e-05 -9.12542e-05
128 1270 674 1.87334e-05 -5.1591e-05 -0.000109079
129 1280 673 2.23063e-05 -5.97779e-05 -0.000125589
130 1290 672 2.4988e-05 -6.84426e-05 -0.000140461
131 1300 671 2.5949e-05 -7.82378e-05 -0.000155092
132 1310 670 2.00094e-05 -9.32215e-05 -0.00017121
133 1320 669 4.62532e-06 -0.000113777 -0.000188594
134 1330 668 -1.30023e-05 -0.000133166 -0.000204072
135 1340 667 -2.01747e-05 -0.000143014 -0.000213564
136 1350 666 -1.25571e-05 -0.000140408 -0.000214806
137 1360 665 1.59298e-06 -0.00012921 -0.000209248
138 1370 664 9.47652e-06 -0.000116289 -0.000202786
139 1380 663 5.86224e-06 -0.000106822 -0.000201518
140 1390 662 -3.96423e-06 -0.00010063 -0.000205126
141 1400 661 -1.20736e-05 -9.34045e-05 -0.00020777
142 1410 660 -1.42198e-05 -8.33325e-05 -0.000205422
143 1420 659 -8.87611e-06 -7.36035e-05 -0.000199678
144 1430 658 2.79375e-06 -6.56157e-05 -0.000194703
145 1440 657 1.73553e-05 -5.58756e-05 -0.000193544
146 1450 656 3.14703e-05 -4.30007e-05 -0.000195289
147 1460 655 4.40265e-05 -3.01932e-05 -0.000194582
148 1470 654 5.54705e-05 -2.11707e-05 -0.000187159
149 1480 653 6.82692e-05 -1.89204e-05 -0.000174594
150 1490 652 8.35843e-05 -2.42141e-05 -0.000161562
151 1500 651 9.75326e-05 -3.31146e-05 -0.000149616
152 1510 650 0.000105804 -4.07025e-05 -0.000134786
153 1520 649 0.000108687 -4.68354e-05 -0.000111994
154 1530 648 0.000109215 -5.36667e-05 -8.16755e-05
155 1540 647 0.000109071 -6.01868e-05 -5.03126e-05
156 1550 646 0.000107106 -6.50138e-05 -2.33223e-05
157 1560 645 0.000102468 -7.01686e-05 5.31223e-07
158 1570 644 9.93477e-05 -7.65727e-05 2.5371e-05
159 1580 643 0.000102053 -8.19326e-05 5.2348e-05
160 1590 642 0.000108355 -8.60733e-05 7.95123e-05
161 1600 641 0.000113788 -9.22215e-05 0.000103791
162 1610 640 0.000118735 -0.000100372 0.000122725
163 1620 639 0.000126623 -0.000106119 0.000135498
164 1630 638 0.000136523 -0.000104884 0.000142797
165 1640 637 0.00014242 -9.53952e-05 0.000146952
166 1650 636 0.000141276 -8.20952e-05 0.000151757
167 1660 635 0.00013463 -7.3859e-05 0.000161244
168 1670 634 0.000124732 -7.68496e-05 0.000175897
169 1680 633 0.000114594 -8.73852e-05 0.000192504
170 1690 632 0.000104131 -9.64535e-05 0.000210822
171 1700 631 9.06525e-05 -0.000100096 0.00023437
172 1710 630 7.44174e-05 -0.000102467 0.000263228
173 1720 629 5.9071e-05 -0.000109042 0.000291524
174 1730 628 4.53879e-05 -0.000120096 0.000312759
175 1740 627 3.12643e-05 -0.000131582 0.000325151
176 1750 626 1.47951e-05 -0.000138768 0.000331944
177 1760 625 -4.93162e-06 -0.000138981 0.000336863
178 1770 624 -2.5721e-05 -0.000132827 0.000340281
179 1780 623 -4.33767e-05 -0.000122042 0.000339029
180 1790 622 -5.43914e-05 -0.000109077 0.000329846
181 1800 621 -5.61253e-05 -9.69587e-05 0.000312985
182 1810 620 -4.88888e-05 -8.79336e-05 0.000291504
183 1820 619 -3.66543e-05 -8.29038e-05 0.000268722
184 1830 618 -2.26589e-05 -7.98291e-05 0.000247129
185 1840 617 -7.41441e-06 -7.36837e-05 0.000227305
186 1850 616 5.96049e-06 -6.28662e-05 0.000208609
187 1860 615 1.20751e-05 -5.36638e-05 0.000189095
188 1870 614 9.70648e-06 -5.25001e-05 0.000165808
189 1880 613 6.37817e-06 -5.76555e-05 0.000140069
190 1890 612 1.08827e-05 -6.31747e-05 0.000119365
191 1900 611 2.25484e-05 -6.72206e-05 0.000110166
192 1910 610 3.13035e-05 -7.15635e-05 0.000112048
193 1920 609 2.84203e-05 -7.77277e-05 0.000120729
194 1930 608 1.3602e-05 -8.64802e-05 0.000131564
195 1940 607 -5.98965e-06 -9.72101e-05 0.000139305
196 1950 606 -2.10277e-05 -0.000108196 0.000140444
197 1960 605 -2.78201e-05 -0.000119017 0.000137287
198 1970 604 -2.92832e-05 -0.000131291 0.000135383
199 1980 603 -2.98156e-05 -0.000144479 0.000137068
200 1990 602 -3.25874e-05 -0.000155498 0.000140104
10000 200
1 0 1001 0.000673586 0.000795159 0.000815996
2 10 1000 0.000623761 0.000751889 0.000767268
3 20 999 0.000518621 0.000659709 0.000658779
4 30 998 0.000426785 0.000580107 0.000557341
5 40 997 0.000372554 0.00053246 0.000491973
6 50 996 0.000338116 0.000498344 0.000451503
7 60 995 0.00030186 0.000458228 0.000415765
8 70 994 0.00026032 0.000410332 0.000376
9 80 993 0.000222168 0.000365671 0.000335148
10 90 992 0.000193238 0.000332851 0.000297583
11 100 991 0.000171881 0.000307943 0.000263114
12 110 990 0.000152724 0.000280359 0.000229343
13 120 989 0.000133905 0.00024666 0.00019561
14 130 988 0.000118542 0.000214508 0.000163401
15 140 987 0.000106832 0.000192701 0.00013633
16 150 986 9.36976e-05 0.000181478 0.000119537
17 160 985 7.56136e-05 0.000174615 0.000115273
18 170 984 5.53954e-05 0.000166862 0.000118674
19 180 983 3.939e-05 0.000156726 0.00012064
20 190 982 3.07309e-05 0.000146169 0.000114786
21 200 981 2.64925e-05 0.000137521 0.000101152
22 210 980 2.06871e-05 0.000129867 8.40787e-05
23 220 979 9.1382e-06 0.000120955 6.68577e-05
24 230 978 -8.2493e-06 0.000110646 4.91945e-05
25 240 977 -2.65169e-05 0.000100199 3.0388e-05
